id,created_at,updated_at,name,name_en,detail,plo_level,deleted_at,curriculum_id,parent_plo_id
777,2025-05-09 15:50:34,2025-05-09 15:50:34,21,,ทำวิจัยและ/หรือพัฒนานวัตกรรมด้านการพยาบาลเวชปฏิบัติอาชีวอนามัยเพื่อยกระดับคุณภาพชีวิตคนทำงาน,1,,61,
778,2025-05-09 15:50:34,2025-05-09 15:50:34,22,,แสดงออกถึงภาวะผู้นำทางวิชาการและวิชาชีพด้านการพยาบาลเวชปฏิบัติอาชีวอนามัย,1,,61,
779,2025-05-09 15:50:34,2025-05-09 15:50:34,23,,ประสานความร่วมมือกับผู้มีส่วนได้ส่วนเสียและเครือข่ายสหวิชาชีพในการจัดบริการอาชีวอนามัยให้กับคนทำงานได้อย่างมีประสิทธิภาพ,1,,61,
426,2024-11-07 09:16:16,2024-11-07 09:16:16,1,,สามารถพัฒนาตนเองให้เป็นนักสถิติที่มีคุณธรรม จริยธรรม และปฏิบัติงานบนพื้นฐานของผู้มีจรรยาบรรณตามมาตรฐานของวิชาชีพ,1,,37,
427,2024-11-07 09:16:16,2024-11-07 09:16:16,2,,มีองค์ความรู้ทางสถิติ สามารถใช้สถิติเป็นเครื่องมือในการวิเคราะห์เชิงลึกเพื่อแก้ปัญหาอย่างมืออาชีพ และสามารถสร้างสารสนเทศเพื่อการตัดสินใจทางสถิติได้,1,,37,
428,2024-11-07 09:16:16,2024-11-07 09:16:16,3,,สามารถบูรณาการการประยุกต์ใช้สถิติกับศาสตร์อื่นได้อย่างเหมาะสม,1,,37,
429,2024-11-07 09:16:16,2024-11-07 09:16:16,4,,สามารถสร้างองค์ความรู้ใหม่จากงานวิจัยทางสถิติและนำไปสู่การตัดสินใจอย่างชาญฉลาด,1,,37,
430,2024-11-07 09:16:16,2024-11-07 09:16:16,5,,สามารถใช้เทคโนโลยีสารสนเทศ เพื่อสนับสนุนการสร้างองค์ความรู้ใหม่ และมีทักษะในการสื่อสารเพื่อสร้างความรู้ความเข้าใจทางสถิติศาสตร์ได้อย่างเหมาะสม,1,,37,
780,2025-05-09 15:50:34,2025-05-09 15:50:34,24,,ปฏิบัติตนภายใต้มาตรฐานและจรรยาบรรณวิชาชีพการพยาบาล,1,,61,
857,2025-06-06 00:24:17,2025-06-06 00:24:17,2,,"สามารถประยุกต์ใช้การออกแบบเชิงวิศวกรรมคอมพิวเตอร์เพื่อสร้างวิธีแก้ปัญหาที่ตอบสนองตามความต้องการที่ระบุโดยคำนึงถึงปัจจัยทางด้านสาธารณสุข ความปลอดภัย และสวัสดิภาพของสาธารณชน รวมถึงปัจจัยทางโลก วัฒนธรรม สังคม สิ่งแวดล้อม และเศรษฐกิจ (an ability to apply engineering design to produce solutions that meet specified needs with consideration of public health, safety, and welfare, as well as global, cultural, social, environmental, and economic factors)",1,,106,
858,2025-06-06 00:24:17,2025-06-06 00:24:17,3,,สามารถสื่อสารได้อย่างมีประสิทธิภาพกับกลุ่มเป้าหมายหลากหลาย (an ability to communicate effectively with a range of audiences),1,,106,
781,2025-05-09 15:52:43,2025-05-09 15:52:43,25,,ประเมินภาวะสุขภาพ วินิจฉัยแยกโรค และรักษาโรคเบื้องต้นโดยใช้วิทยาการที่ทันสมัยทางพยาบาลเวชปฏิบัติชุมชน,1,,61,
494,2024-11-09 07:49:34,2024-11-09 07:49:34,4,,ประยุกต์ใช้เทคโนโลยีดิจิทัล และสารสนเทศในการปฏิบัติการพยาบาลและพัฒนาคุณภาพการพยาบาลที่สอดคล้องกับบริบทสังคมสมัยใหม่,1,,45,
468,2024-11-07 09:21:26,2024-11-07 09:21:26,5.2,,สามารถถ่ายทอดองค์ความรู้ทางชีวเคมีได้อย่างถูกต้องในแวดวงวิชาการ และสู่ชุมชุนหรือสังคม,2,,40,466
782,2025-05-09 15:52:43,2025-05-09 15:52:43,26,,บูรณาการศาสตร์ทางการพยาบาล หลักฐานเชิงประจักษ์ และแนวทางเวชปฏิบัติชุมชน เพื่อส่งเสริมสุขภาพ ป้องกันโรค และฟื้นฟูสมรรถภาพให้เหมาะสมกับกลุ่มคน ครอบครัว และชุมชน,1,,61,
434,2024-11-07 09:17:59,2024-11-18 11:45:07,1.2,,บัณฑิตสามารถนำความรู้ทางชีวเคมีเทคโนโลยีไปสู่การแก้ปัญหาได้อย่างเป็นรูปธรรม,2,,38,432
435,2024-11-07 09:17:59,2024-11-18 11:45:07,1.3,,บัณฑิตมีทักษะและมาตรฐานทางการวิจัยและปฏิบัติการทางชีวเคมี โดยคำนึงถึงความปลอดภัยเป็นสำคัญ,2,,38,432
436,2024-11-07 09:17:59,2024-11-18 11:45:07,2,,บัณฑิตเป็นนักแก้ปัญหามืออาชีพ โดยบูรณาการความรู้และทักษะสหวิทยาการได้อย่าง เหมาะสม:,1,,38,
437,2024-11-07 09:17:59,2024-11-18 11:45:07,2.1,,บัณฑิตแสดงออกถึงทักษะในการแก้ปัญหาเชิงบูรณาการสหวิทยาการแบบสะเต็มศึกษา,2,,38,436
438,2024-11-07 09:17:59,2024-11-18 11:45:07,2.2,,บัณฑิตสามารถคิดและวิเคราะห์ข้อมูลอย่างเป็นระบบ และเป็นผู้เรียนรู้ตลอดชีวิต,2,,38,436
439,2024-11-07 09:17:59,2024-11-18 11:45:08,2.3,,บัณฑิตสามารถวิพากษ์ วิเคราะห์ และสังเคราะห์ข้อมูลทางวิทยาศาสตร์เพื่อก่อให้เกิดการพัฒนาและต่อยอดองค์ความรู้ทางชีวเคมีได้อย่างสร้างสรรค์,2,,38,436
440,2024-11-07 09:17:59,2024-11-18 11:45:08,3,,บัณฑิตมีความเป็นบัณฑิตชีวเคมีฯ พันธุ์ใหม่ ที่มีความสามารถในการแข่งขันสูงเพื่อเข้าสู่ตลาดแรงงานคุณภาพ:,1,,38,
441,2024-11-07 09:17:59,2024-11-18 11:45:08,3.1,,บัณฑิตสามารถเสนอแนวทางในการแก้ปัญหา และมีคุณสมบัติของนวัตกรเชิงชีวเคมีฯ,2,,38,440
442,2024-11-07 09:17:59,2024-11-18 11:45:08,3.2,,บัณฑิตสามารถสื่อสารข้อมูลทางวิชาการสู่สังคมได้อย่างเหมาะสมและสร้างสรรค์บนรากฐานแห่งกระบวนการทางวิทยาศาสตร์,2,,38,440
443,2024-11-07 09:17:59,2024-11-18 11:45:08,3.3,,บัณฑิตมีความสามารถก้าวทันโลกวิทยาการและเทคโนโลยีสารสนเทศ,2,,38,440
444,2024-11-07 09:17:59,2024-11-18 11:45:08,3.4,,บัณฑิตเป็นผู้ที่ยอมรับความแตกต่างและหลากหลายทางสังคม สามารถปรับตัวเข้ากับสังคมได้ มีมนุษยสัมพันธ์ที่ดีและมีจิตสาธารณะ,2,,38,440
445,2024-11-07 09:17:59,2024-11-18 11:45:08,4,,บัณฑิตมีจรรยาบรรณวิชาชีพนักวิทยาศาสตร์ และเป็นพลเมืองที่ดีต่อสังคม:,1,,38,
783,2025-05-09 15:52:43,2025-05-09 15:52:43,27,,ออกแบบการใช้นวัตกรรมสุขภาพชุมชนในการปฏิบัติวิชาชีพการพยาบาล และการจัดการ รายกรณีในทุกกลุ่มวัยได้อย่างมีประสิทธิภาพ,1,,61,
784,2025-05-09 15:52:43,2025-05-09 15:52:43,28,,ปฏิบัติตามหลักคุณธรรม จริยธรรม และจรรยาบรรณวิชาชีพตามสมรรถนะของพยาบาล เวชปฏิบัติชุมชน,1,,61,
785,2025-05-09 15:52:43,2025-05-09 15:52:43,29,,แสดงออกถึงภาวะผู้นำเพื่อการเปลี่ยนแปลงในการดูแลสุขภาพชุมชนทุกกลุ่มวัย,1,,61,
786,2025-05-09 15:52:43,2025-05-09 15:52:43,30,,ผลิตงานวิจัยหรือนวัตกรรม เพื่อนำผลการวิจัยไปใช้ในการให้บริการสุขภาพชุมชนอย่างต่อเนื่องและยั่งยืน,1,,61,
832,2025-05-09 16:08:21,2025-05-09 16:08:21,47,,ประยุกต์องค์ความรู้ทางการบริหารทางการพยาบาลและองค์ความรู้สมัยใหม่เพื่อผลักดันองค์กรสุขภาพสู่ความเป็นเลิศ,1,,61,
833,2025-05-09 16:08:21,2025-05-09 16:08:21,48,,ดำเนินการวิจัยเพื่อพัฒนาองค์ความรู้และนวัตกรรมทางการบริหารทางการพยาบาลและระบบบริการสุขภาพ,1,,61,
449,2024-11-07 09:18:54,2024-11-07 09:18:54,1,,มีความรู้เชิงลึกในการประยุกต์ใช้สถิติในการวิเคราะห์ข้อมูล ที่มีความชำนาญทั้งทางด้านทฤษฎีสถิติและปฏิบัติ เพื่อให้ได้สารสนเทศที่เป็นประโยชน์ต่อการตัดสินใจ,1,,39,
450,2024-11-07 09:18:54,2024-11-07 09:18:54,2,,สามารถบูรณาการองค์ความรู้ทางสถิติไปประยุกต์กับศาสตร์สาขาอื่น ๆ ได้อย่างมีประสิทธิภาพและผลิตงานวิจัยที่มีประโยชน์ต่อสังคมส่วนรวม,1,,39,
451,2024-11-07 09:18:54,2024-11-07 09:18:54,3,,มีคุณธรรม จริยธรรม และมีทักษะสำหรับการดำรงชีวิตในศตวรรษที่ 21,1,,39,
834,2025-05-09 16:08:21,2025-05-09 16:08:21,49,,แสดงออกถึงภาวะผู้นำอย่างมืออาชีพ เพื่อนำการเปลี่ยนแปลงและพัฒนาองค์กรสุขภาพในยุคดิจิทัล,1,,61,
453,2024-11-07 09:21:26,2024-11-07 09:21:26,1.1,,มีจรรยาบรรณทางวิชาการและวิชาชีพ ไม่คัดลอกหรือขโมยผลงาน/ความคิดของคนอื่น โดยไม่มีการอ้างอิงที่ถูกต้อง,2,,40,452
454,2024-11-07 09:21:26,2024-11-07 09:21:26,1.2,,มีความรับผิดชอบต่อหน้าที่ มีวินัย ตรงต่อเวลา เคารพและปฏิบัติตามกฎระเบียบของสังคม,2,,40,452
492,2024-11-09 07:49:34,2024-11-09 07:49:34,2,,สังเคราะห์/ริเริ่มแนวทางในการพัฒนาคุณภาพการปฏิบัติการพยาบาลเพื่อแก้ไขปัญหาด้านสุขภาพของประชากรตามความเหมาะสมของบริบทและวัฒนธรรม,1,,45,
455,2024-11-07 09:21:26,2024-11-07 09:21:26,1.3,,สามารถทำงานร่วมกับผู้อื่นในสังคมที่มีความหลากหลาย ทั้งในด้านเพศสภาพ เชื้อชาติ ความเชื่อและทัศนคติ มีแนวทางเหมาะสมในการแก้ไขความขัดแย้งหากเกิดขึ้น และยอมรับข้อตกลงที่มาจากมติเสียงส่วนใหญ่,2,,40,452
835,2025-05-09 16:08:21,2025-05-09 16:08:21,50,,ประยุกต์ใช้เทคโนโลยีดิจิทัลและเทคโนโลยีสารสนเทศเพื่อพัฒนาการบริหารทางการพยาบาลและระบบบริการสุขภาพได้อย่างมีประสิทธิภาพและประสิทธิผล,1,,61,
457,2024-11-07 09:21:26,2024-11-07 09:21:26,2.1,,มีความรู้และความเข้าใจ หลักการ ทฤษฎี และแนวคิดที่ถูกต้องของเนื้อหาชีวเคมี เครื่องมือในห้องปฏิบัติการชีวเคมี และเทคนิคการศึกษาวิจัยด้านชีวเคมี,2,,40,456
458,2024-11-07 09:21:26,2024-11-07 09:21:26,2.2,,สามารถติดตามความก้าวหน้าและการเปลี่ยนแปลงใหม่ๆ ขององค์ความรู้และเทคโนโลยีทางชีวเคมีที่ทันสมัย,2,,40,456
460,2024-11-07 09:21:26,2024-11-07 09:21:26,3.1,,สามารถเลือกและใช้งานอุปกรณ์และเครื่องมือวิทยาศาสตร์ในห้องปฏิบัติการชีวเคมีได้อย่างถูกต้องและเหมาะสม,2,,40,459
461,2024-11-07 09:21:26,2024-11-07 09:21:26,3.2,,สามารถปฏิบัติเทคนิคที่สำคัญทางชีวเคมี ในงานวิเคราะห์เชิงคุณภาพและปริมาณ รวมถึงการทดสอบคุณสมบัติของสารชีวโมเลกุล,2,,40,459
1388,2025-10-02 16:39:16,2025-10-02 16:39:16,1,,น่ารักขี้เล่น,1,,170,
463,2024-11-07 09:21:26,2024-11-07 09:21:26,4.1,,สามารถตั้งคำถามและวิเคราะห์ปัญหาในงานวิจัยทางชีวเคมีได้อย่างถูกต้องและทันสมัย,2,,40,462
464,2024-11-07 09:21:26,2024-11-07 09:21:26,4.2,,สามารถออกแบบแนวทางการแก้ไขปัญหาวิจัย โดยเลือกใช้เครื่องมือการวิจัยที่เหมาะสมกับการแก้ไขปัญหา,2,,40,462
465,2024-11-07 09:21:26,2024-11-07 09:21:26,4.3,,สามารถสรุปและวิเคราะห์ข้อมูลโดยอาศัยหลักการวิเคราะห์ทางสถิติที่เหมาะสม,2,,40,462
467,2024-11-07 09:21:26,2024-11-07 09:21:26,5.1,,สามารถสื่อสารอย่างมีประสิทธิภาพทั้งปากเปล่าและการเขียน เลือกใช้รูปแบบของสื่อการนำเสนออย่างเหมาะสม,2,,40,466
156,2024-11-06 13:53:56,2024-11-12 12:46:21,1,,ประยุกต์ใช้ความรู้และทักษะเพื่อปฏิบัติงานทางการพยาบาลสัตว์,1,,22,
459,2024-11-07 09:21:26,2024-11-13 15:42:19,3,,บัณฑิตมีทักษะปฏิบัติทางชีวเคมี :,1,,40,
466,2024-11-07 09:21:26,2024-11-13 15:42:19,5,,บัณฑิตมีทักษะการสื่อสารและถ่ายทอดองค์ความรู้ชีวเคมี :,1,,40,
448,2024-11-07 09:17:59,2024-11-18 11:45:08,4.3,,บัณฑิตสามารถสร้างกระบวนการเรียนรู้ มีความเป็นผู้นำและสามารถสร้างแรงบันดาลใจให้แก่ผู้อื่นได้,2,,38,445
471,2024-11-07 09:21:26,2024-11-07 09:21:26,6.2,,สามารถประยุกต์องค์ความรู้และข้อมูลสารสนเทศทางชีวเคมีไปใช้ประโยชน์ในสถานการณ์ปัจจุบันได้อย่างถูกต้องและเหมาะสม,2,,40,469
508,2024-11-09 14:54:13,2024-11-09 14:54:13,3,,พัฒนางานวิจัยและนวัตกรรมเพื่อยกระดับคุณภาพการดูแลทางการพยาบาล รวมทั้งเผย แพร่ผลงานวิจัยในระดับชาติหรือนานาชาติ,1,,48,
407,2024-11-07 09:13:08,2024-11-13 10:00:25,3.1,,วิเคราะห์และสรุปองค์ความรู้เกี่ยวกับหลักการ ทฤษฎีและแนวความคิดด้านการออกแบบ,2,,35,406
474,2024-11-07 09:23:05,2024-11-18 14:18:52,1.2,,ประเมินสถานการณ์ปัจจุบัน การเปลี่ยนแปลงของเศรษฐกิจโลก พลวัตการเปลี่ยนแปลงเศรษฐกิจที่ เกี่ยวข้องกับเกษตร อาหาร และสิ่งแวดล้อม อย่างเป็นระบบ,2,,41,472
475,2024-11-07 09:23:05,2024-11-18 14:18:52,1.3,,อธิบายสถานการณ์ทางด้านเศรษฐกิจ สังคม และสิ่งแวดล้อม ในระดับของเกษตรกร องค์กรเกษตร ชุมชน ภาคเกษตร และผลของการเปลี่ยนแปลงต่อเศรษฐกิจฐานรากและระดับมหภาค,2,,41,472
477,2024-11-07 09:23:05,2024-11-18 14:18:52,2.1,,ประยุกต์ใช้เครื่องมือทางเศรษฐศาสตร์เพื่อวิเคราะห์วางแผนและตัดสินใจเพื่อแก้ปัญหาด้าน เกษตร อาหาร และสิ่งแวดล้อม,2,,41,476
478,2024-11-07 09:23:05,2024-11-18 14:18:52,2.2,,ประยุกต์ใช้เครื่องมือทางด้านธุรกิจเกษตร เพื่อการวางแผนและจัดการธุรกิจที่เกี่ยวข้องกับเกษตร และอาหาร,2,,41,476
479,2024-11-07 09:23:05,2024-11-18 14:18:52,2.3,,ประยุกต์ใช้เครื่องมือทางเศรษฐศาสตร์และสถิติเพื่อการวิเคราะห์ข้อมูลที่ซับซ้อนได้,2,,41,476
480,2024-11-07 09:23:05,2024-11-18 14:18:52,3,,มีทักษะการคิดวิเคราะห์และวางแผนการจัดการทรัพยากรอย่างเป็นระบบ,1,,41,
481,2024-11-07 09:23:05,2024-11-18 14:18:52,3.1,,มีทักษะการคิดวิเคราะห์และวางแผนเพื่อนำสู่การแก้ไขปัญหาและการจัดการทรัพยากรและ สิ่งแวดล้อมทางการเกษตร,2,,41,480
482,2024-11-07 09:23:05,2024-11-18 14:18:52,3.2,,มีทักษะความเป็นผู้ประกอบการ เพื่อการจัดการธุรกิจเกษตรอย่างเป็นระบบ และมีประสิทธิภาพใน ยุคเศรษฐกิจดิจิทัล,2,,41,480
483,2024-11-07 09:23:05,2024-11-18 14:18:52,4,,นักศึกษาสามารถสื่อสารและนำเสนออย่างมีประสิทธิผลทางด้านการเขียน การพูด การเจรจา และการสื่อสารแบบอื่น ๆ ในยุคดิจิทัล,1,,41,
789,2025-05-09 15:56:00,2025-05-09 16:05:56,33,,สังเคราะห์และประยุกต์ใช้หลักฐานเชิงประจักษ์ องค์ความรู้ ศาสตร์ทางด้านการดูแลผู้สูงอายุอย่างเป็นระบบ เพื่อพัฒนาคุณภาพการดูแลผู้สูงอายุ,1,,61,
790,2025-05-09 15:56:00,2025-05-09 16:05:56,34,,ผลิตงานวิจัยและ/หรือนวัตกรรมทางการดูแลผู้สูงอายุ โดยใช้หลักการพยาบาลผู้สูงอายุและเทคโนโลยีดิจิทัลสมัยใหม่,1,,61,
791,2025-05-09 15:56:00,2025-05-09 16:05:56,35,,แสดงความเป็นผู้นำในการพยาบาลผู้สูงอายุ บนพื้นฐานหลักคุณธรรม จริยธรรมจรรยาบรรณในการปฏิบัติวิชาชีพการพยาบาล,1,,61,
792,2025-05-09 15:56:00,2025-05-09 16:05:56,36,,ส่งเสริม ป้องกัน บำบัด ฟื้นฟูผู้ที่มีปัญหาทางจิตเวชและสุขภาพจิตในทุกช่วงวัยโดยใช้ กระบวนการพยาบาล แนวคิดการพยาบาลแบบองค์รวม และการใช้หลักฐานเชิงประจักษ์ ตามมาตรฐานวิชาชีพรวมทั้งจรรยาบรรณทางวิชาการ เพื่อยกระดับคุณภาพการพยาบาลมุ่งสู่ความเป็นเลิศ,1,,61,
486,2024-11-07 09:23:05,2024-11-07 09:23:05,5,,นักศึกษาสามารถทำงานร่วมกับผู้อื่นในฐานะผู้นำและผู้ร่วมงานที่ดีมีการคิดอย่างมีวิจารณญาณ มีคุณธรรม จริยธรรม และมีความรับผิดชอบต่อสังคม,1,,41,
487,2024-11-07 09:26:43,2024-11-07 09:26:43,1,,ปฏิบัติงานทางวิชาชีพรังสีเทคนิคได้ตามสมรรถนะวิชาชีพ ในด้านรังสีวินิจฉัย รังสีรักษา และเวชศาสตร์นิวเคลียร์ได้,1,,43,
488,2024-11-07 09:26:43,2024-11-07 09:26:43,2,,ใช้กระบวนการทางวิทยาศาสตร์และการวิจัยเพื่อการปฏิบัติงานด้านรังสีเทคนิค,1,,43,
489,2024-11-07 09:26:43,2024-11-07 09:26:43,3,,สามารถทำงานเป็นทีมภายในวิชาชีพ และสหสาขาวิชาชีพในบทบาทที่เหมาะสม,1,,43,
490,2024-11-07 09:26:43,2024-11-07 09:26:43,4,,สามารถเชื่อมโยงความรู้สู่การปฏิบัติงานที่เกิดขึ้นในระดับชุมชนและสังคม,1,,43,
491,2024-11-09 07:49:34,2024-11-09 07:49:34,1,,ประยุกต์องค์ความรู้ทางการพยาบาลและศาสตร์ที่เกี่ยวข้อง และการใช้หลักฐานเชิงประจักษ์ในการปฏิบัติการพยาบาลและการพัฒนาคุณภาพการพยาบาลครอบคลุมประชากรของแขนงวิชาเฉพาะตามความเหมาะสมของบริบทและวัฒนธรรม,1,,45,
496,2024-11-09 07:51:22,2024-11-09 07:51:22,1,,ประยุกต์องค์ความรู้ทางการพยาบาลและศาสตร์ที่เกี่ยวข้อง และการใช้หลักฐานเชิงประจักษ์ในการปฏิบัติการพยาบาลและการพัฒนาคุณภาพการพยาบาลครอบคลุมประชากรของแขนงวิชาเฉพาะตามความเหมาะสมของบริบทและวัฒนธรรม,1,,46,
497,2024-11-09 07:51:22,2024-11-09 07:51:22,2,,สังเคราะห์/ริเริ่มแนวทางในการพัฒนาคุณภาพการปฏิบัติการพยาบาลเพื่อแก้ไขปัญหาด้านสุขภาพของประชากรตามความเหมาะสมของบริบทและวัฒนธรรม,1,,46,
498,2024-11-09 07:51:22,2024-11-09 07:51:22,3,,พัฒนางานวิจัยและนวัตกรรมเพื่อยกระดับคุณภาพการดูแลทางการพยาบาล รวมทั้งเผย แพร่ผลงานวิจัยในระดับชาติหรือนานาชาติ,1,,46,
499,2024-11-09 07:51:22,2024-11-09 07:51:22,4,,ประยุกต์ใช้เทคโนโลยีดิจิทัล และสารสนเทศในการปฏิบัติการพยาบาลและพัฒนาคุณภาพการพยาบาลที่สอดคล้องกับบริบทสังคมสมัยใหม่,1,,46,
500,2024-11-09 07:51:22,2024-11-09 07:51:22,5,,แสดงออกถึงภาวะผู้นำในการพัฒนาคุณภาพการพยาบาลบนพื้นฐานของคุณธรรม จริยธรรม และจรรยาบรรณวิชาชีพ,1,,46,
896,2025-06-06 09:33:28,2025-06-06 09:33:28,1.1,,ประยุกต์ใช้ความรู้ด้านกายภาพบำบัดและวิทยาศาสตร์สุขภาพ,2,,83,895
897,2025-06-06 09:33:28,2025-06-06 09:33:28,1.2,,อธิบายความรู้เกี่ยวกับระบบสุขภาพ กฎหมายและการบริหารจัดการเบื้องต้น,2,,83,895
898,2025-06-06 09:33:28,2025-06-06 09:33:28,1.3,,ประยุกต์ใช้ความรู้สถิติพื้นฐานและระเบียบวิธีวิจัยเพื่อการวิจัยทางกายภาพบำบัดหรือบริบทที่เกี่ยวข้อง,2,,83,895
506,2024-11-09 14:54:13,2024-11-09 14:54:13,1,,ประยุกต์องค์ความรู้ทางการพยาบาลและศาสตร์ที่เกี่ยวข้อง และการใช้หลักฐานเชิงประจักษ์ในการปฏิบัติการพยาบาลและการพัฒนาคุณภาพการพยาบาลครอบคลุมประชากรของแขนงวิชาเฉพาะตามความเหมาะสมของบริบทและวัฒนธรรม,1,,48,
507,2024-11-09 14:54:13,2024-11-09 14:54:13,2,,สังเคราะห์/ริเริ่มแนวทางในการพัฒนาคุณภาพการปฏิบัติการพยาบาลเพื่อแก้ไขปัญหาด้านสุขภาพของประชากรตามความเหมาะสมของบริบทและวัฒนธรรม,1,,48,
503,2024-11-09 14:52:06,2024-11-11 14:21:33,3,,แสดงออกถึงทักษะในการบริหารจัดการและมีแนวคิดของการเป็นผู้ประกอบการที่มีคุณภาพ,1,,47,
504,2024-11-09 14:52:06,2024-11-11 14:21:33,4,,แสดงออกถึงภาวะผู้นำและทำงานเป็นทีมได้,1,,47,
394,2024-11-07 09:11:17,2024-11-13 10:10:10,3.1,,มีความรู้ความเข้าใจในการใช้สื่อ นวัตกรรม และเทคโนโลยีดิจิทัลที่หลากหลาย,2,,36,393
485,2024-11-07 09:23:05,2024-11-18 14:18:52,4.2,,เลือกใช้สารสนเทศ และเทคโนโลยีสื่อสาร ที่เหมาะสมในยุคเศรษฐกิจและสังคมแห่งการ เปลี่ยนแปลง,2,,41,483
957,2025-06-06 09:38:18,2025-06-06 09:38:18,1,,ปฏิบัติตามคุณธรรม และจริยธรรมวิชาชีพ,1,,98,
509,2024-11-09 14:54:13,2024-11-09 14:54:13,4,,ประยุกต์ใช้เทคโนโลยีดิจิทัล และสารสนเทศในการปฏิบัติการพยาบาลและพัฒนาคุณภาพการพยาบาลที่สอดคล้องกับบริบทสังคมสมัยใหม่,1,,48,
510,2024-11-09 14:54:13,2024-11-09 14:54:13,5,,แสดงออกถึงภาวะผู้นำในการพัฒนาคุณภาพการพยาบาลบนพื้นฐานของคุณธรรม จริยธรรม และจรรยาบรรณวิชาชีพ,1,,48,
1389,2025-10-02 16:39:16,2025-10-02 16:39:16,2,,พูดไทยไม่สาปเมือง,1,,170,
516,2024-11-09 15:01:47,2024-11-09 15:01:47,1,,วิเคราะห์และสังเคราะห์ องค์ความรู้ศาสตร์ทางการพยาบาลและการผดุงครรภ์ ศาสตร์อื่นที่เกี่ยวข้อง และหลักฐานเชิงประจักษ์ในการดูแลผู้รับบริการสุขภาพทางการผดุงครรภ์,1,,55,
517,2024-11-09 15:01:47,2024-11-09 15:01:47,2,,มีทักษะในการปฏิบัติการผดุงครรภ์ขั้นสูง และบริหารจัดการผลลัพธ์ทางการผดุงครรภ์ โดยการประยุกต์ศาสตร์ทางการพยาบาลและการผดุงครรภ์ ศาสตร์อื่นที่เกี่ยวข้อง และหลักฐานเชิงประจักษ์,1,,55,
518,2024-11-09 15:01:47,2024-11-09 15:01:47,3,,พัฒนางานวิจัยและ/หรือนวัตกรรมทางการผดุงครรภ์ เพื่อการปรับปรุงและพัฒนาคุณภาพการปฏิบัติการผดุงครรภ์,1,,55,
519,2024-11-09 15:01:47,2024-11-09 15:01:47,4,,ประยุกต์ทักษะทางเทคโนโลยีดิจิทัล สารสนเทศเพื่อการค้นคว้าความรู้และข้อมูลทางด้านวิชาการ และการติดต่อสื่อสารในการถ่ายทอดความรู้และข้อมูลทางวิชาการอย่างกว้างขวางและมีประสิทธิภาพ,1,,55,
520,2024-11-09 15:01:47,2024-11-09 15:01:47,5,,เป็นผู้นำในการปรับปรุงและพัฒนางานด้านการผดุงครรภ์ การทำงานเป็นทีม กับสหสาขาวิชาชีพหรือผู้ที่เกี่ยวข้อง โดยยึดผู้รับบริการเป็นศูนย์กลาง และคำนึงถึงความหลากหลายทางวัฒนธรรม,1,,55,
521,2024-11-09 15:01:47,2024-11-09 15:01:47,6,,แสดงออกถึงการเป็นผดุงครรภ์ที่เสียสละ มีจิตบริการ มีความรับผิดชอบ ปฏิบัติตามหลักจริยธรรม จรรยาบรรณวิชาชีพ กฎหมายวิชาชีพการพยาบาลและการผดุงครรภ์ และพัฒนาตนเองอย่างต่อเนื่องเพื่อการเรียนรู้ตลอดชีวิต,1,,55,
522,2024-11-09 15:03:27,2024-11-09 15:03:27,1,,วิเคราะห์และสังเคราะห์แนวคิดและทฤษฎีเกี่ยวข้องกับการป้องกันและควบคุมการติดเชื้อ สู่การออกแบบโครงการการป้องกันและควบคุมการติดเชื้อ,1,,51,
523,2024-11-09 15:03:27,2024-11-09 15:03:27,2,,ประยุกต์ใช้เทคโนโลยีสารสนเทศ นวัตกรรมหลักฐานเชิงประจักษ์ และงานวิจัยในการป้องกันและควบคุมการติดเชื้อ,1,,51,
524,2024-11-09 15:03:27,2024-11-09 15:03:27,3,,ริเริ่มพัฒนาและเผยแพร่งานวิจัยและนวัตกรรมเกี่ยวกับการป้องกันและควบคุมการติดเชื้อในระดับชาติหรือนานาชาติ โดยบูรณาการแนวคิด ทฤษฎีทางการพยาบาล และศาสตร์ที่เกี่ยวข้อง,1,,51,
525,2024-11-09 15:03:27,2024-11-09 15:03:27,4,,แสดงออกถึงภาวะผู้นำทางวิชาการและปฏิบัติตนตามหลักคุณธรรมจริยธรรมทางการพยาบาลในการป้องกันและควบคุมการติดเชื้อ,1,,51,
526,2024-11-09 15:03:27,2024-11-09 15:03:27,5,,ยกระดับคุณภาพการปฏิบัติการพยาบาลผู้ป่วยเฉพาะกลุ่มโรคติดเชื้อที่มีปัญหาสุขภาพซับซ้อน โดยใช้หลักฐานเชิงประจักษ์อย่างต่อเนื่อง,1,,51,
527,2024-11-09 15:03:27,2024-11-09 15:03:27,6,,ประสานความร่วมมือกับภาคีเครือข่ายที่เกี่ยวข้องกับการป้องกันและควบคุมการติดเชื้อ,1,,51,
528,2024-11-09 15:03:57,2024-11-09 15:03:57,1,,ประยุกต์องค์ความรู้ทางการบริหารทางการพยาบาลและองค์ความรู้สมัยใหม่เพื่อผลักดันองค์กรสุขภาพสู่ความเป็นเลิศ,1,,50,
529,2024-11-09 15:03:57,2024-11-09 15:03:57,2,,ดำเนินการวิจัยเพื่อพัฒนาองค์ความรู้และนวัตกรรมทางการบริหารทางการพยาบาลและระบบบริการสุขภาพ,1,,50,
