id,created_at,updated_at,no,category,deleted_at,course_id,plo_id,description
11428,2025-03-20 13:03:50,2025-03-20 13:03:50,28,,,1625,,ปฏิบัติและพัฒนาคุณภาพการพยาบาลและการผดุงครรภ์โดยใช้กระบวนการพยาบาล Practice nursing care and improve nursing quality using the nursing process
11429,2025-03-20 13:03:50,2025-03-20 13:03:50,29,,,1625,,สามารถปฏิบัติทักษะการพยาบาลทางคลินิกตามหลักฐานเชิงประจักษ์ได้อย่างถูกต้องเหมาะสม   โดยเฉพาะการพยาบาลในสถานบริการสุขภาพ (hospital based care) Able to perform accurate and appropriate hospital-based clinical skills based on evidences
11430,2025-03-20 13:03:50,2025-03-20 13:03:50,30,,,1625,,สามารถปฏิบัติทักษะการพยาบาลทางชุมชนตามหลักฐานเชิงประจักษ์ได้อย่างถูกต้องเหมาะสม Able to perform accurate and appropriate hospital-based community skills based on evidences
11431,2025-03-20 13:03:51,2025-03-20 13:03:51,1,,,1626,,"มีความซื่อสัตย์ มีวินัย ตรงต่อเวลา Demonstrate honesty, self-discipline and punctuality"
11432,2025-03-20 13:03:51,2025-03-20 13:03:51,2,,,1626,,มีความรับผิดชอบต่อตนเองและสังคม Demonstrate self and social responsibility
11433,2025-03-20 13:03:51,2025-03-20 13:03:51,3,,,1626,,จัดการประเด็นหรือปัญหาทางจริยธรรมได้อย่างเหมาะสม Able to properly manage ethical issues or problems
11434,2025-03-20 13:03:51,2025-03-20 13:03:51,4,,,1626,,"แสดงออกถึงการเคารพสิทธิ  เห็นคุณค่า ความแตกต่างด้านเชื้อชาติ ศาสนา และวัฒนธรรม และศักดิ์ศรีของความเป็นมนุษย์ Demonstrate respect for rights of others, values ethnics, religion, and cultural diversity, and dignity of human being"
11435,2025-03-20 13:03:51,2025-03-20 13:03:51,5,,,1626,,"แสดงออกถึงการมีจิตสาธารณะ คำนึงถึงส่วนรวมและสังคม Demonstrate public mind, concerning for public and society"
11436,2025-03-20 13:03:51,2025-03-20 13:03:51,6,,,1626,,"แสดงออกถึงการมีทัศนคติที่ดีต่อวิชาชีพการพยาบาล ตระหนักในคุณค่า และสิทธิของพยาบาล Demonstrate good attitude towards nursing profession, awareness of nurses’ values and rights"
11437,2025-03-20 13:03:51,2025-03-20 13:03:51,7,,,1626,,"แสดงออกถึงการมีความรอบรู้และความเข้าใจในสาระสำคัญของศาสตร์ที่เป็นพื้นฐานชีวิตทั้งด้านสังคมศาสตร์ มนุษยศาสตร์ วิทยาศาสตร์ คณิตศาสตร์ และวิทยาศาสตร์สุขภาพ  รวมถึงศาสตร์อื่นที่ส่งเสริมการพัฒนาทักษะแห่งศตวรรษ 21 ตลอดถึงความเป็นมนุษย์ที่สมบูรณ์และความเป็นพลเมืองโลกDemonstrate literacy and understanding of basic life science core contents including social science, human science, science, mathematics, and health sciences as well as other sciences which promote 21st century skills, humanity, and global citizenship"
11438,2025-03-20 13:03:51,2025-03-20 13:03:51,8,,,1626,,แสดงออกถึงการมีความรู้และความเข้าใจในสาระสำคัญของหลักฐานเชิงประจักษ์ที่เกี่ยวข้องกับศาสตร์ทางวิชาชีพการพยาบาลและการผดุงครรภ์ที่เป็นปัจจุบันอย่างกว้างขวางและเป็นระบบDemonstrate knowledge and understanding of core evidences related to updated nursing and midwifery science broadly and systematically
11439,2025-03-20 13:03:51,2025-03-20 13:03:51,9,,,1626,,"แสดงออกถึงการมีความรู้และความเข้าใจในนโยบายและระบบสุขภาพของประเทศ และปัจจัยที่มีผลต่อระบบสุขภาพ Demonstrate knowledge and understanding of national health policy and health system, and factor influencing health system"
11440,2025-03-20 13:03:51,2025-03-20 13:03:51,10,,,1626,,"แสดงออกถึงความตระหนักถึงความสำคัญ และการมีความรู้ในผลงานวิจัยและหลักฐานเชิงประจักษ์ทางการพยาบาลที่เป็นปัจจุบัน และการนำมาใช้ในการปฏิบัติทางการพยาบาลDemonstrate awareness of significance and knowledge regarding updated research and evidences, and their utilization in nursing practice"
11441,2025-03-20 13:03:51,2025-03-20 13:03:51,11,,,1626,,แสดงออกถึงการมีความรู้และความเข้าใจในเรื่องการบริหารและการจัดการทางการพยาบาล Demonstrate knowing and understanding of nursing administration and management
11442,2025-03-20 13:03:51,2025-03-20 13:03:51,12,,,1626,,"แสดงออกถึงการมีความรู้และความเข้าใจในเรื่องสิทธิผู้ป่วย กฎหมายวิชาชีพและกฎหมายที่เกี่ยวข้อง หลักจริยธรรม และจรรยาบรรณวิชาชีพ Demonstrate of knowing and understanding of patient’s rights, professional laws and related laws, professional ethics and moral principles"
11443,2025-03-20 13:03:51,2025-03-20 13:03:51,13,,,1626,,"แสดงออกถึงการมีความรู้ ความเข้าใจในเรื่องการเลือกใช้เทคโนโลยีดิจิทัลที่เหมาะสมกับประเภทการใช้งาน การสื่อสาร และผู้รับสาร Demonstrate of knowing and understanding of digital technology selection proper to the purpose, communication, and audiences"
11444,2025-03-20 13:03:51,2025-03-20 13:03:51,14,,,1626,,"สามารถสืบค้นข้อมูลจากแหล่งข้อมูลที่หลากหลาย รวมทั้งสามารถวิเคราะห์ ทำความเข้าใจ และเลือกใช้ข้อมูลในการอ้างอิงเพื่อการพัฒนาตนเองและแก้ไขปัญหาอย่างสร้างสรรค์ Able to search data from various sources, analyze, make understanding, and selected reference data for creative self-development and problem solving"
11445,2025-03-20 13:03:51,2025-03-20 13:03:51,15,,,1626,,"สามารถคิดอย่างเป็นระบบ คิดอย่างมีวิจารณญาณ และตัดสินใจทางคลินิก เพื่อหาแนวทางใหม่ในการแก้ไขปัญหาและการจัดการในการปฏิบัติงาน ตลอดจนวิเคราะห์ผลกระทบที่จะเกิดตามมาได้อย่างสร้างสรรค์ Able to think systematically and critically, and make clinical decision for new problem solving strategies and work management as well as critically analyze their consequences"
11446,2025-03-20 13:03:51,2025-03-20 13:03:51,16,,,1626,,"สามารถใช้กระบวนการทางวิทยาศาสตร์ กระบวนการวิจัย และนวัตกรรมในการแกไขปัญหาได้อย่างสร้างสรรค์และเหมาะสม Able to properly and creatively utilize the scientific process, research process, and innovation in problem"
11447,2025-03-20 13:03:51,2025-03-20 13:03:51,17,,,1626,,สามารถพัฒนาโครงการศึกษา/นวัตกรรมในการจัดการปัญหาทางสุขภาพและปัญหาในการปฏิบัติทางการพยาบาลที่เลือกสรรด้วยตนเองอย่างเป็นอิสระโดยใช้กระบวนการวิจัยภายใต้การชี้แนะของอาจารย์  Able to develop project/innovation for solving health and practice problems
11448,2025-03-20 13:03:51,2025-03-20 13:03:51,18,,,1626,,"แสดงออกถึงการมีปฏิสัมพันธ์และการสร้างสัมพันธภาพอย่างสร้างสรรค์กับผู้ใช้บริการ ผู้ร่วมงาน และผู้ที่เกี่ยวข้อง Demonstrate creative interaction and relationship with the patient, colleague, and others"
11449,2025-03-20 13:03:51,2025-03-20 13:03:51,19,,,1626,,"แสดงภาวะผู้นำ สามารถทำงานเป็นทีมในบทบาทผู้นำและสมาชิกทีมภายใต้บริบทและสถานการณที่มีความหลากหลาย Demonstrate leadership, able to work as team leader and team member in different situations and contexts"
11450,2025-03-20 13:03:51,2025-03-20 13:03:51,20,,,1626,,"สามารถแสดงความคิดเห็นของตนเองอย่างเป็นเหตุเป็นผลและสร้างสรรค์ รวมทั้งแสดงออกซึ่งการเคารพในความคิดเห็นของผู้อื่น Able to express a creative and rational opinion, and demonstrate respect to other persons’ opinions"
11451,2025-03-20 13:03:51,2025-03-20 13:03:51,21,,,1626,,มีส่วนร่วมในการพัฒนาวิชาชีพและสังคมอย่างต่อเนื่อง Continuously participate in professional and society development
11452,2025-03-20 13:03:51,2025-03-20 13:03:51,22,,,1626,,แสดงออกถึงความเป็นพลเมืองโลก Demonstrate global citizenship
11453,2025-03-20 13:03:51,2025-03-20 13:03:51,23,,,1626,,สามารถประยุกต์ ใช้หลักทางคณิตศาสตร์ และสถิติ ในการปฏิบัติงาน Able to apply mathematics and statistics principle in practice
11454,2025-03-20 13:03:51,2025-03-20 13:03:51,24,,,1626,,สามารถสื่อสารด้วยภาษาไทยและ/หรือภาษาอังกฤษได้อย่างเหมาะสมและมีประสิทธิภาพ Able to effective and appropriate communicate in Thai and/or English
11455,2025-03-20 13:03:51,2025-03-20 13:03:51,25,,,1626,,สามารถใช้เทคโนโลยีสารสนเทศในรูปแบบดิจิทัลได้อย่างมีประสิทธิภาพและมีจริยธรรม Able to effectively and ethically use digital technology
11456,2025-03-20 13:03:51,2025-03-20 13:03:51,26,,,1626,,สามารถสื่อสารได้หลากหลายรูปแบบอย่างเหมาะสมและมีประสิทธิภาพเพื่อให้ผู้ใช้บริการ ได้รับบริการสุขภาพอย่างปลอดภัย Able to properly and effectively communicate with various methods for safety of patients
11457,2025-03-20 13:03:51,2025-03-20 13:03:51,27,,,1626,,"สามารถปฏิบัติการพยาบาลและการผดุงครรภ์อย่างเป็นองค์รวมตามหลักฐานเชิงประจักษ์ ด้วยความรับผิดชอบ เอื้ออาทร และเคารพในสิทธิและศักดิ์ศรีความเป็นมนุษย์ที่มีความหลากหลายด้านความเชื่อ ศาสนา และวัฒนธรรม ภายใต้กฎหมาย สำนึกแห่งคุณธรรม จริยธรรม และยึดมั่นในจรรยาบรรณวิชาชีพ เพื่อความปลอดภัยและคุณภาพชีวิตของผู้ใช้บริการ Able to perform holistic nursing and midwifery care with responsibility, caring, and respect of human’s rights and dignity within diversity of belief, religious, and culture, based on evidences, laws, and professional ethics and moral for patients’ safety and quality of life"
11458,2025-03-20 13:03:51,2025-03-20 13:03:51,28,,,1626,,ปฏิบัติและพัฒนาคุณภาพการพยาบาลและการผดุงครรภ์โดยใช้กระบวนการพยาบาล Practice nursing care and improve nursing quality using the nursing process
11459,2025-03-20 13:03:51,2025-03-20 13:03:51,29,,,1626,,สามารถปฏิบัติทักษะการพยาบาลทางคลินิกตามหลักฐานเชิงประจักษ์ได้อย่างถูกต้องเหมาะสม   โดยเฉพาะการพยาบาลในสถานบริการสุขภาพ (hospital based care) Able to perform accurate and appropriate hospital-based clinical skills based on evidences
11460,2025-03-20 13:03:51,2025-03-20 13:03:51,30,,,1626,,สามารถปฏิบัติทักษะการพยาบาลทางชุมชนตามหลักฐานเชิงประจักษ์ได้อย่างถูกต้องเหมาะสม Able to perform accurate and appropriate hospital-based community skills based on evidences
11461,2025-03-20 13:03:52,2025-03-20 13:03:52,1,,,1627,,"มีความซื่อสัตย์ มีวินัย ตรงต่อเวลา Demonstrate honesty, self-discipline and punctuality"
11462,2025-03-20 13:03:52,2025-03-20 13:03:52,2,,,1627,,มีความรับผิดชอบต่อตนเองและสังคม Demonstrate self and social responsibility
11463,2025-03-20 13:03:52,2025-03-20 13:03:52,3,,,1627,,จัดการประเด็นหรือปัญหาทางจริยธรรมได้อย่างเหมาะสม Able to properly manage ethical issues or problems
11464,2025-03-20 13:03:52,2025-03-20 13:03:52,4,,,1627,,"แสดงออกถึงการเคารพสิทธิ  เห็นคุณค่า ความแตกต่างด้านเชื้อชาติ ศาสนา และวัฒนธรรม และศักดิ์ศรีของความเป็นมนุษย์ Demonstrate respect for rights of others, values ethnics, religion, and cultural diversity, and dignity of human being"
11465,2025-03-20 13:03:52,2025-03-20 13:03:52,5,,,1627,,"แสดงออกถึงการมีจิตสาธารณะ คำนึงถึงส่วนรวมและสังคม Demonstrate public mind, concerning for public and society"
11466,2025-03-20 13:03:52,2025-03-20 13:03:52,6,,,1627,,"แสดงออกถึงการมีทัศนคติที่ดีต่อวิชาชีพการพยาบาล ตระหนักในคุณค่า และสิทธิของพยาบาล Demonstrate good attitude towards nursing profession, awareness of nurses’ values and rights"
11851,2025-03-20 13:10:15,2025-03-20 13:10:15,1,,,1640,,"มีความซื่อสัตย์ มีวินัย ตรงต่อเวลา Demonstrate honesty, self-discipline and punctuality"
13446,2025-03-20 13:24:36,2025-03-20 13:24:36,6,,,1691,,"แสดงออกถึงการมีทัศนคติที่ดีต่อวิชาชีพการพยาบาล ตระหนักในคุณค่า และสิทธิของพยาบาล Demonstrate good attitude towards nursing profession, awareness of nurses’ values and rights"
11852,2025-03-20 13:10:15,2025-03-20 13:10:15,2,,,1640,,มีความรับผิดชอบต่อตนเองและสังคม Demonstrate self and social responsibility
14412,2025-06-06 10:00:59,2025-06-20 11:00:43,3,,,1838,,Apply sound design concepts and technical skills effectively across different projects and creative contexts
11467,2025-03-20 13:03:52,2025-03-20 13:03:52,7,,,1627,,"แสดงออกถึงการมีความรอบรู้และความเข้าใจในสาระสำคัญของศาสตร์ที่เป็นพื้นฐานชีวิตทั้งด้านสังคมศาสตร์ มนุษยศาสตร์ วิทยาศาสตร์ คณิตศาสตร์ และวิทยาศาสตร์สุขภาพ  รวมถึงศาสตร์อื่นที่ส่งเสริมการพัฒนาทักษะแห่งศตวรรษ 21 ตลอดถึงความเป็นมนุษย์ที่สมบูรณ์และความเป็นพลเมืองโลกDemonstrate literacy and understanding of basic life science core contents including social science, human science, science, mathematics, and health sciences as well as other sciences which promote 21st century skills, humanity, and global citizenship"
11468,2025-03-20 13:03:52,2025-03-20 13:03:52,8,,,1627,,แสดงออกถึงการมีความรู้และความเข้าใจในสาระสำคัญของหลักฐานเชิงประจักษ์ที่เกี่ยวข้องกับศาสตร์ทางวิชาชีพการพยาบาลและการผดุงครรภ์ที่เป็นปัจจุบันอย่างกว้างขวางและเป็นระบบDemonstrate knowledge and understanding of core evidences related to updated nursing and midwifery science broadly and systematically
11469,2025-03-20 13:03:52,2025-03-20 13:03:52,9,,,1627,,"แสดงออกถึงการมีความรู้และความเข้าใจในนโยบายและระบบสุขภาพของประเทศ และปัจจัยที่มีผลต่อระบบสุขภาพ Demonstrate knowledge and understanding of national health policy and health system, and factor influencing health system"
11470,2025-03-20 13:03:52,2025-03-20 13:03:52,10,,,1627,,"แสดงออกถึงความตระหนักถึงความสำคัญ และการมีความรู้ในผลงานวิจัยและหลักฐานเชิงประจักษ์ทางการพยาบาลที่เป็นปัจจุบัน และการนำมาใช้ในการปฏิบัติทางการพยาบาลDemonstrate awareness of significance and knowledge regarding updated research and evidences, and their utilization in nursing practice"
11471,2025-03-20 13:03:52,2025-03-20 13:03:52,11,,,1627,,แสดงออกถึงการมีความรู้และความเข้าใจในเรื่องการบริหารและการจัดการทางการพยาบาล Demonstrate knowing and understanding of nursing administration and management
11472,2025-03-20 13:03:52,2025-03-20 13:03:52,12,,,1627,,"แสดงออกถึงการมีความรู้และความเข้าใจในเรื่องสิทธิผู้ป่วย กฎหมายวิชาชีพและกฎหมายที่เกี่ยวข้อง หลักจริยธรรม และจรรยาบรรณวิชาชีพ Demonstrate of knowing and understanding of patient’s rights, professional laws and related laws, professional ethics and moral principles"
11853,2025-03-20 13:10:15,2025-03-20 13:10:15,3,,,1640,,จัดการประเด็นหรือปัญหาทางจริยธรรมได้อย่างเหมาะสม Able to properly manage ethical issues or problems
13447,2025-03-20 13:24:36,2025-03-20 13:24:36,7,,,1691,,"แสดงออกถึงการมีความรอบรู้และความเข้าใจในสาระสำคัญของศาสตร์ที่เป็นพื้นฐานชีวิตทั้งด้านสังคมศาสตร์ มนุษยศาสตร์ วิทยาศาสตร์ คณิตศาสตร์ และวิทยาศาสตร์สุขภาพ  รวมถึงศาสตร์อื่นที่ส่งเสริมการพัฒนาทักษะแห่งศตวรรษ 21 ตลอดถึงความเป็นมนุษย์ที่สมบูรณ์และความเป็นพลเมืองโลกDemonstrate literacy and understanding of basic life science core contents including social science, human science, science, mathematics, and health sciences as well as other sciences which promote 21st century skills, humanity, and global citizenship"
13448,2025-03-20 13:24:36,2025-03-20 13:24:36,8,,,1691,,แสดงออกถึงการมีความรู้และความเข้าใจในสาระสำคัญของหลักฐานเชิงประจักษ์ที่เกี่ยวข้องกับศาสตร์ทางวิชาชีพการพยาบาลและการผดุงครรภ์ที่เป็นปัจจุบันอย่างกว้างขวางและเป็นระบบDemonstrate knowledge and understanding of core evidences related to updated nursing and midwifery science broadly and systematically
13449,2025-03-20 13:24:36,2025-03-20 13:24:36,9,,,1691,,"แสดงออกถึงการมีความรู้และความเข้าใจในนโยบายและระบบสุขภาพของประเทศ และปัจจัยที่มีผลต่อระบบสุขภาพ Demonstrate knowledge and understanding of national health policy and health system, and factor influencing health system"
13450,2025-03-20 13:24:36,2025-03-20 13:24:36,10,,,1691,,"แสดงออกถึงความตระหนักถึงความสำคัญ และการมีความรู้ในผลงานวิจัยและหลักฐานเชิงประจักษ์ทางการพยาบาลที่เป็นปัจจุบัน และการนำมาใช้ในการปฏิบัติทางการพยาบาลDemonstrate awareness of significance and knowledge regarding updated research and evidences, and their utilization in nursing practice"
13451,2025-03-20 13:24:36,2025-03-20 13:24:36,11,,,1691,,แสดงออกถึงการมีความรู้และความเข้าใจในเรื่องการบริหารและการจัดการทางการพยาบาล Demonstrate knowing and understanding of nursing administration and management
13452,2025-03-20 13:24:36,2025-03-20 13:24:36,12,,,1691,,"แสดงออกถึงการมีความรู้และความเข้าใจในเรื่องสิทธิผู้ป่วย กฎหมายวิชาชีพและกฎหมายที่เกี่ยวข้อง หลักจริยธรรม และจรรยาบรรณวิชาชีพ Demonstrate of knowing and understanding of patient’s rights, professional laws and related laws, professional ethics and moral principles"
13453,2025-03-20 13:24:36,2025-03-20 13:24:36,13,,,1691,,"แสดงออกถึงการมีความรู้ ความเข้าใจในเรื่องการเลือกใช้เทคโนโลยีดิจิทัลที่เหมาะสมกับประเภทการใช้งาน การสื่อสาร และผู้รับสาร Demonstrate of knowing and understanding of digital technology selection proper to the purpose, communication, and audiences"
13454,2025-03-20 13:24:36,2025-03-20 13:24:36,14,,,1691,,"สามารถสืบค้นข้อมูลจากแหล่งข้อมูลที่หลากหลาย รวมทั้งสามารถวิเคราะห์ ทำความเข้าใจ และเลือกใช้ข้อมูลในการอ้างอิงเพื่อการพัฒนาตนเองและแก้ไขปัญหาอย่างสร้างสรรค์ Able to search data from various sources, analyze, make understanding, and selected reference data for creative self-development and problem solving"
13455,2025-03-20 13:24:36,2025-03-20 13:24:36,15,,,1691,,"สามารถคิดอย่างเป็นระบบ คิดอย่างมีวิจารณญาณ และตัดสินใจทางคลินิก เพื่อหาแนวทางใหม่ในการแก้ไขปัญหาและการจัดการในการปฏิบัติงาน ตลอดจนวิเคราะห์ผลกระทบที่จะเกิดตามมาได้อย่างสร้างสรรค์ Able to think systematically and critically, and make clinical decision for new problem solving strategies and work management as well as critically analyze their consequences"
13456,2025-03-20 13:24:36,2025-03-20 13:24:36,16,,,1691,,"สามารถใช้กระบวนการทางวิทยาศาสตร์ กระบวนการวิจัย และนวัตกรรมในการแกไขปัญหาได้อย่างสร้างสรรค์และเหมาะสม Able to properly and creatively utilize the scientific process, research process, and innovation in problem"
13457,2025-03-20 13:24:36,2025-03-20 13:24:36,17,,,1691,,สามารถพัฒนาโครงการศึกษา/นวัตกรรมในการจัดการปัญหาทางสุขภาพและปัญหาในการปฏิบัติทางการพยาบาลที่เลือกสรรด้วยตนเองอย่างเป็นอิสระโดยใช้กระบวนการวิจัยภายใต้การชี้แนะของอาจารย์  Able to develop project/innovation for solving health and practice problems
13458,2025-03-20 13:24:36,2025-03-20 13:24:36,18,,,1691,,"แสดงออกถึงการมีปฏิสัมพันธ์และการสร้างสัมพันธภาพอย่างสร้างสรรค์กับผู้ใช้บริการ ผู้ร่วมงาน และผู้ที่เกี่ยวข้อง Demonstrate creative interaction and relationship with the patient, colleague, and others"
13459,2025-03-20 13:24:36,2025-03-20 13:24:36,19,,,1691,,"แสดงภาวะผู้นำ สามารถทำงานเป็นทีมในบทบาทผู้นำและสมาชิกทีมภายใต้บริบทและสถานการณที่มีความหลากหลาย Demonstrate leadership, able to work as team leader and team member in different situations and contexts"
13460,2025-03-20 13:24:36,2025-03-20 13:24:36,20,,,1691,,"สามารถแสดงความคิดเห็นของตนเองอย่างเป็นเหตุเป็นผลและสร้างสรรค์ รวมทั้งแสดงออกซึ่งการเคารพในความคิดเห็นของผู้อื่น Able to express a creative and rational opinion, and demonstrate respect to other persons’ opinions"
13461,2025-03-20 13:24:36,2025-03-20 13:24:36,21,,,1691,,มีส่วนร่วมในการพัฒนาวิชาชีพและสังคมอย่างต่อเนื่อง Continuously participate in professional and society development
13462,2025-03-20 13:24:36,2025-03-20 13:24:36,22,,,1691,,แสดงออกถึงความเป็นพลเมืองโลก Demonstrate global citizenship
13463,2025-03-20 13:24:36,2025-03-20 13:24:36,23,,,1691,,สามารถประยุกต์ ใช้หลักทางคณิตศาสตร์ และสถิติ ในการปฏิบัติงาน Able to apply mathematics and statistics principle in practice
13464,2025-03-20 13:24:36,2025-03-20 13:24:36,24,,,1691,,สามารถสื่อสารด้วยภาษาไทยและ/หรือภาษาอังกฤษได้อย่างเหมาะสมและมีประสิทธิภาพ Able to effective and appropriate communicate in Thai and/or English
13465,2025-03-20 13:24:36,2025-03-20 13:24:36,25,,,1691,,สามารถใช้เทคโนโลยีสารสนเทศในรูปแบบดิจิทัลได้อย่างมีประสิทธิภาพและมีจริยธรรม Able to effectively and ethically use digital technology
13466,2025-03-20 13:24:36,2025-03-20 13:24:36,26,,,1691,,สามารถสื่อสารได้หลากหลายรูปแบบอย่างเหมาะสมและมีประสิทธิภาพเพื่อให้ผู้ใช้บริการ ได้รับบริการสุขภาพอย่างปลอดภัย Able to properly and effectively communicate with various methods for safety of patients
13467,2025-03-20 13:24:36,2025-03-20 13:24:36,27,,,1691,,"สามารถปฏิบัติการพยาบาลและการผดุงครรภ์อย่างเป็นองค์รวมตามหลักฐานเชิงประจักษ์ ด้วยความรับผิดชอบ เอื้ออาทร และเคารพในสิทธิและศักดิ์ศรีความเป็นมนุษย์ที่มีความหลากหลายด้านความเชื่อ ศาสนา และวัฒนธรรม ภายใต้กฎหมาย สำนึกแห่งคุณธรรม จริยธรรม และยึดมั่นในจรรยาบรรณวิชาชีพ เพื่อความปลอดภัยและคุณภาพชีวิตของผู้ใช้บริการ Able to perform holistic nursing and midwifery care with responsibility, caring, and respect of human’s rights and dignity within diversity of belief, religious, and culture, based on evidences, laws, and professional ethics and moral for patients’ safety and quality of life"
8575,2024-11-18 10:39:50,2025-10-09 09:40:14,3,,,1357,,"work as part of a team practicing communication, collaboration and accountability"
13468,2025-03-20 13:24:36,2025-03-20 13:24:36,28,,,1691,,ปฏิบัติและพัฒนาคุณภาพการพยาบาลและการผดุงครรภ์โดยใช้กระบวนการพยาบาล Practice nursing care and improve nursing quality using the nursing process
13469,2025-03-20 13:24:36,2025-03-20 13:24:36,29,,,1691,,สามารถปฏิบัติทักษะการพยาบาลทางคลินิกตามหลักฐานเชิงประจักษ์ได้อย่างถูกต้องเหมาะสม   โดยเฉพาะการพยาบาลในสถานบริการสุขภาพ (hospital based care) Able to perform accurate and appropriate hospital-based clinical skills based on evidences
13470,2025-03-20 13:24:36,2025-03-20 13:24:36,30,,,1691,,สามารถปฏิบัติทักษะการพยาบาลทางชุมชนตามหลักฐานเชิงประจักษ์ได้อย่างถูกต้องเหมาะสม Able to perform accurate and appropriate hospital-based community skills based on evidences
13471,2025-03-20 13:24:38,2025-03-20 13:24:38,1,,,1692,,"มีความซื่อสัตย์ มีวินัย ตรงต่อเวลา Demonstrate honesty, self-discipline and punctuality"
13472,2025-03-20 13:24:38,2025-03-20 13:24:38,2,,,1692,,มีความรับผิดชอบต่อตนเองและสังคม Demonstrate self and social responsibility
13473,2025-03-20 13:24:38,2025-03-20 13:24:38,3,,,1692,,จัดการประเด็นหรือปัญหาทางจริยธรรมได้อย่างเหมาะสม Able to properly manage ethical issues or problems
13474,2025-03-20 13:24:38,2025-03-20 13:24:38,4,,,1692,,"แสดงออกถึงการเคารพสิทธิ  เห็นคุณค่า ความแตกต่างด้านเชื้อชาติ ศาสนา และวัฒนธรรม และศักดิ์ศรีของความเป็นมนุษย์ Demonstrate respect for rights of others, values ethnics, religion, and cultural diversity, and dignity of human being"
13475,2025-03-20 13:24:38,2025-03-20 13:24:38,5,,,1692,,"แสดงออกถึงการมีจิตสาธารณะ คำนึงถึงส่วนรวมและสังคม Demonstrate public mind, concerning for public and society"
13476,2025-03-20 13:24:38,2025-03-20 13:24:38,6,,,1692,,"แสดงออกถึงการมีทัศนคติที่ดีต่อวิชาชีพการพยาบาล ตระหนักในคุณค่า และสิทธิของพยาบาล Demonstrate good attitude towards nursing profession, awareness of nurses’ values and rights"
13477,2025-03-20 13:24:38,2025-03-20 13:24:38,7,,,1692,,"แสดงออกถึงการมีความรอบรู้และความเข้าใจในสาระสำคัญของศาสตร์ที่เป็นพื้นฐานชีวิตทั้งด้านสังคมศาสตร์ มนุษยศาสตร์ วิทยาศาสตร์ คณิตศาสตร์ และวิทยาศาสตร์สุขภาพ  รวมถึงศาสตร์อื่นที่ส่งเสริมการพัฒนาทักษะแห่งศตวรรษ 21 ตลอดถึงความเป็นมนุษย์ที่สมบูรณ์และความเป็นพลเมืองโลกDemonstrate literacy and understanding of basic life science core contents including social science, human science, science, mathematics, and health sciences as well as other sciences which promote 21st century skills, humanity, and global citizenship"
13478,2025-03-20 13:24:38,2025-03-20 13:24:38,8,,,1692,,แสดงออกถึงการมีความรู้และความเข้าใจในสาระสำคัญของหลักฐานเชิงประจักษ์ที่เกี่ยวข้องกับศาสตร์ทางวิชาชีพการพยาบาลและการผดุงครรภ์ที่เป็นปัจจุบันอย่างกว้างขวางและเป็นระบบDemonstrate knowledge and understanding of core evidences related to updated nursing and midwifery science broadly and systematically
13479,2025-03-20 13:24:38,2025-03-20 13:24:38,9,,,1692,,"แสดงออกถึงการมีความรู้และความเข้าใจในนโยบายและระบบสุขภาพของประเทศ และปัจจัยที่มีผลต่อระบบสุขภาพ Demonstrate knowledge and understanding of national health policy and health system, and factor influencing health system"
13480,2025-03-20 13:24:38,2025-03-20 13:24:38,10,,,1692,,"แสดงออกถึงความตระหนักถึงความสำคัญ และการมีความรู้ในผลงานวิจัยและหลักฐานเชิงประจักษ์ทางการพยาบาลที่เป็นปัจจุบัน และการนำมาใช้ในการปฏิบัติทางการพยาบาลDemonstrate awareness of significance and knowledge regarding updated research and evidences, and their utilization in nursing practice"
13481,2025-03-20 13:24:38,2025-03-20 13:24:38,11,,,1692,,แสดงออกถึงการมีความรู้และความเข้าใจในเรื่องการบริหารและการจัดการทางการพยาบาล Demonstrate knowing and understanding of nursing administration and management
13482,2025-03-20 13:24:38,2025-03-20 13:24:38,12,,,1692,,"แสดงออกถึงการมีความรู้และความเข้าใจในเรื่องสิทธิผู้ป่วย กฎหมายวิชาชีพและกฎหมายที่เกี่ยวข้อง หลักจริยธรรม และจรรยาบรรณวิชาชีพ Demonstrate of knowing and understanding of patient’s rights, professional laws and related laws, professional ethics and moral principles"
13483,2025-03-20 13:24:38,2025-03-20 13:24:38,13,,,1692,,"แสดงออกถึงการมีความรู้ ความเข้าใจในเรื่องการเลือกใช้เทคโนโลยีดิจิทัลที่เหมาะสมกับประเภทการใช้งาน การสื่อสาร และผู้รับสาร Demonstrate of knowing and understanding of digital technology selection proper to the purpose, communication, and audiences"
14184,2025-05-09 16:44:47,2025-05-09 16:44:47,1,,,1723,,วิเคราะห์แนวคิดและหลักการเกี่ยวกับการจัดการคุณภาพการดูแลสุขภาพได้
13484,2025-03-20 13:24:38,2025-03-20 13:24:38,14,,,1692,,"สามารถสืบค้นข้อมูลจากแหล่งข้อมูลที่หลากหลาย รวมทั้งสามารถวิเคราะห์ ทำความเข้าใจ และเลือกใช้ข้อมูลในการอ้างอิงเพื่อการพัฒนาตนเองและแก้ไขปัญหาอย่างสร้างสรรค์ Able to search data from various sources, analyze, make understanding, and selected reference data for creative self-development and problem solving"
